LGA_2011,Local Government Areas - 2011,INDEX_TYPE,Index Type,MEASURE,Measure,Value
58680,Wandering (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,1064
58680,Wandering (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1064
58680,Wandering (S),IEO,Index of Education and Occupation,URP,Usual resident population,438
58760,Wanneroo (C),IEO,Index of Education and Occupation,SCORE,Score,1080
58760,Wanneroo (C),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,826
58760,Wanneroo (C),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1228
58760,Wanneroo (C),IEO,Index of Education and Occupation,URP,Usual resident population,152140
58820,Waroona (S),IEO,Index of Education and Occupation,SCORE,Score,1012
58820,Waroona (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,855
58820,Waroona (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1126
58820,Waroona (S),IEO,Index of Education and Occupation,URP,Usual resident population,3583
58890,West Arthur (S),IEO,Index of Education and Occupation,SCORE,Score,1026
58890,West Arthur (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,935
58890,West Arthur (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1065
58890,West Arthur (S),IEO,Index of Education and Occupation,URP,Usual resident population,874
59030,Westonia (S),IEO,Index of Education and Occupation,SCORE,Score,1016
59030,Westonia (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,1016
59030,Westonia (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1016
59030,Westonia (S),IEO,Index of Education and Occupation,URP,Usual resident population,276
59100,Wickepin (S),IEO,Index of Education and Occupation,SCORE,Score,985
59100,Wickepin (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,889
59100,Wickepin (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1051
59100,Wickepin (S),IEO,Index of Education and Occupation,URP,Usual resident population,748
59170,Williams (S),IEO,Index of Education and Occupation,SCORE,Score,1045
59170,Williams (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,984
59170,Williams (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1087
59170,Williams (S),IEO,Index of Education and Occupation,URP,Usual resident population,912
59250,Wiluna (S),IEO,Index of Education and Occupation,SCORE,Score,771
59250,Wiluna (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,771
59250,Wiluna (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,771
59250,Wiluna (S),IEO,Index of Education and Occupation,URP,Usual resident population,1154
59310,Wongan-Ballidu (S),IEO,Index of Education and Occupation,SCORE,Score,984
59310,Wongan-Ballidu (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,900
59310,Wongan-Ballidu (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1083
59310,Wongan-Ballidu (S),IEO,Index of Education and Occupation,URP,Usual resident population,1434
59320,Woodanilling (S),IEO,Index of Education and Occupation,SCORE,Score,1010
59320,Woodanilling (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,1010
59320,Woodanilling (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1010
59320,Woodanilling (S),IEO,Index of Education and Occupation,URP,Usual resident population,417
59330,Wyalkatchem (S),IEO,Index of Education and Occupation,SCORE,Score,936
59330,Wyalkatchem (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,887
59330,Wyalkatchem (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1011
59330,Wyalkatchem (S),IEO,Index of Education and Occupation,URP,Usual resident population,524
59340,Wyndham-East Kimberley (S),IEO,Index of Education and Occupation,SCORE,Score,875
59340,Wyndham-East Kimberley (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,422
59340,Wyndham-East Kimberley (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1199
59340,Wyndham-East Kimberley (S),IEO,Index of Education and Occupation,URP,Usual resident population,7798
59350,Yalgoo (S),IEO,Index of Education and Occupation,SCORE,Score,927
59350,Yalgoo (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,927
59350,Yalgoo (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,927
59350,Yalgoo (S),IEO,Index of Education and Occupation,URP,Usual resident population,402
59360,Yilgarn (S),IEO,Index of Education and Occupation,SCORE,Score,998
59360,Yilgarn (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,924
59360,Yilgarn (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1083
59360,Yilgarn (S),IEO,Index of Education and Occupation,URP,Usual resident population,1642
59370,York (S),IEO,Index of Education and Occupation,SCORE,Score,1010
59370,York (S),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,935
59370,York (S),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1071
59370,York (S),IEO,Index of Education and Occupation,URP,Usual resident population,3379
60210,Break O'Day (M),IEO,Index of Education and Occupation,SCORE,Score,925
60210,Break O'Day (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,783
60210,Break O'Day (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1027
60210,Break O'Day (M),IEO,Index of Education and Occupation,URP,Usual resident population,6202
60410,Brighton (M),IEO,Index of Education and Occupation,SCORE,Score,919
60410,Brighton (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,638
60410,Brighton (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1110
60410,Brighton (M),IEO,Index of Education and Occupation,URP,Usual resident population,15441
60610,Burnie (C),IEO,Index of Education and Occupation,SCORE,Score,923
60610,Burnie (C),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,615
60610,Burnie (C),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1107
60610,Burnie (C),IEO,Index of Education and Occupation,URP,Usual resident population,19316
60810,Central Coast (M),IEO,Index of Education and Occupation,SCORE,Score,969
60810,Central Coast (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,747
60810,Central Coast (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1083
60810,Central Coast (M),IEO,Index of Education and Occupation,URP,Usual resident population,21393
61010,Central Highlands (M),IEO,Index of Education and Occupation,SCORE,Score,947
61010,Central Highlands (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,917
61010,Central Highlands (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1009
61010,Central Highlands (M),IEO,Index of Education and Occupation,URP,Usual resident population,2262
61210,Circular Head (M),IEO,Index of Education and Occupation,SCORE,Score,976
61210,Circular Head (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,769
61210,Circular Head (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1088
61210,Circular Head (M),IEO,Index of Education and Occupation,URP,Usual resident population,7967
61410,Clarence (C),IEO,Index of Education and Occupation,SCORE,Score,994
61410,Clarence (C),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,681
61410,Clarence (C),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1153
61410,Clarence (C),IEO,Index of Education and Occupation,URP,Usual resident population,51878
61510,Derwent Valley (M),IEO,Index of Education and Occupation,SCORE,Score,948
61510,Derwent Valley (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,734
61510,Derwent Valley (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1080
61510,Derwent Valley (M),IEO,Index of Education and Occupation,URP,Usual resident population,9688
61610,Devonport (C),IEO,Index of Education and Occupation,SCORE,Score,926
61610,Devonport (C),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,666
61610,Devonport (C),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1110
61610,Devonport (C),IEO,Index of Education and Occupation,URP,Usual resident population,24595
61810,Dorset (M),IEO,Index of Education and Occupation,SCORE,Score,951
61810,Dorset (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,826
61810,Dorset (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1039
61810,Dorset (M),IEO,Index of Education and Occupation,URP,Usual resident population,6805
62010,Flinders (M),IEO,Index of Education and Occupation,SCORE,Score,948
62010,Flinders (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,571
62010,Flinders (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,991
62010,Flinders (M),IEO,Index of Education and Occupation,URP,Usual resident population,770
62210,George Town (M),IEO,Index of Education and Occupation,SCORE,Score,912
62210,George Town (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,754
62210,George Town (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1053
62210,George Town (M),IEO,Index of Education and Occupation,URP,Usual resident population,6638
62410,Glamorgan/Spring Bay (M),IEO,Index of Education and Occupation,SCORE,Score,960
62410,Glamorgan/Spring Bay (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,826
62410,Glamorgan/Spring Bay (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1031
62410,Glamorgan/Spring Bay (M),IEO,Index of Education and Occupation,URP,Usual resident population,4188
62610,Glenorchy (C),IEO,Index of Education and Occupation,SCORE,Score,918
62610,Glenorchy (C),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,729
62610,Glenorchy (C),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1080
62610,Glenorchy (C),IEO,Index of Education and Occupation,URP,Usual resident population,44730
62810,Hobart (C),IEO,Index of Education and Occupation,SCORE,Score,976
62810,Hobart (C),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,802
62810,Hobart (C),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1158
62810,Hobart (C),IEO,Index of Education and Occupation,URP,Usual resident population,48741
63010,Huon Valley (M),IEO,Index of Education and Occupation,SCORE,Score,976
63010,Huon Valley (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,828
63010,Huon Valley (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1087
63010,Huon Valley (M),IEO,Index of Education and Occupation,URP,Usual resident population,15126
63210,Kentish (M),IEO,Index of Education and Occupation,SCORE,Score,975
63210,Kentish (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,814
63210,Kentish (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1063
63210,Kentish (M),IEO,Index of Education and Occupation,URP,Usual resident population,6091
63410,King Island (M),IEO,Index of Education and Occupation,SCORE,Score,978
63410,King Island (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,916
63410,King Island (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1067
63410,King Island (M),IEO,Index of Education and Occupation,URP,Usual resident population,1570
63610,Kingborough (M),IEO,Index of Education and Occupation,SCORE,Score,1021
63610,Kingborough (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,825
63610,Kingborough (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1129
63610,Kingborough (M),IEO,Index of Education and Occupation,URP,Usual resident population,33896
63810,Latrobe (M),IEO,Index of Education and Occupation,SCORE,Score,982
63810,Latrobe (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,859
63810,Latrobe (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1069
63810,Latrobe (M),IEO,Index of Education and Occupation,URP,Usual resident population,9830
64010,Launceston (C),IEO,Index of Education and Occupation,SCORE,Score,928
64010,Launceston (C),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,591
64010,Launceston (C),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1122
64010,Launceston (C),IEO,Index of Education and Occupation,URP,Usual resident population,64161
64210,Meander Valley (M),IEO,Index of Education and Occupation,SCORE,Score,994
64210,Meander Valley (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,833
64210,Meander Valley (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1135
64210,Meander Valley (M),IEO,Index of Education and Occupation,URP,Usual resident population,18867
64610,Northern Midlands (M),IEO,Index of Education and Occupation,SCORE,Score,982
64610,Northern Midlands (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,775
64610,Northern Midlands (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1132
64610,Northern Midlands (M),IEO,Index of Education and Occupation,URP,Usual resident population,12248
64810,Sorell (M),IEO,Index of Education and Occupation,SCORE,Score,981
64810,Sorell (M),IEO,Index of Education and Occupation,MINS,Minimum score for SA1s in area,847
64810,Sorell (M),IEO,Index of Education and Occupation,MAXS,Maximum score for SA1s in area,1106
64810,Sorell (M),IEO,Index of Education and Occupation,URP,Usual resident population,13197
